Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”,Name: “Table 1 of 1 on page 3 of 21”
"sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and","sheet is prepared, where information from the sample vial label is transferred to the raw data sheet and"
"verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).","verified. The microscopic examination will be done at 3 magnifications (Marshall and Alden, 1990).",At 300X,At 300X
"magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where","magnification, a combined random field (10) and minimum cell count (200) procedure will be followed where"
all,taxa,are,counted,counted,to,the,lowest,taxonomic,taxonomic,category,category,category,possible.,,This,examination,examination,is,repeated,at,500x
magnification for 10 randomly selected fields.,magnification for 10 randomly selected fields.,magnification for 10 randomly selected fields.,magnification for 10 randomly selected fields.,magnification for 10 randomly selected fields.,magnification for 10 randomly selected fields.,magnification for 10 randomly selected fields.,magnification for 10 randomly selected fields.,magnification for 10 randomly selected fields.,magnification for 10 randomly selected fields.,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are,Cells not clearly discernable at the 300x magnification are
examined,examined,at,600X,,for,identification.,identification.,All,species,species,will,be,counted,at,only,one,of,these,magnifications.,magnifications.,In
"addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in","addition, the entire chamber will be scanned at 125X for recording previously unrecorded larger species in"
the,chamber.,chamber.,All,phytoplankton,phytoplankton,phytoplankton,categories,categories,will,be,included,included,in,this,"analysis,",including,including,colonies,colonies,and,algal
filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell,filaments at 300x. Calculations will be made from these data at the different magnifications to determine cell
concentrations,concentrations,concentrations,per,,unit,volume,(e.g.,cells/l).,cells/l).,Identification,Identification,Identification,will,be,based,on,on,internationally,internationally,accepted,accepted
"identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in","identification keys, and checked against voucher specimens (e.g. Chesapeake Bay) that are maintained in"
the ODU phytoplankton analysis laboratory.,the ODU phytoplankton analysis laboratory.,the ODU phytoplankton analysis laboratory.,the ODU phytoplankton analysis laboratory.,the ODU phytoplankton analysis laboratory.,the ODU phytoplankton analysis laboratory.,the ODU phytoplankton analysis laboratory.,the ODU phytoplankton analysis laboratory.,the ODU phytoplankton analysis laboratory.,,Samples are archived for a period of one year.,Samples are archived for a period of one year.,Samples are archived for a period of one year.,Samples are archived for a period of one year.,Samples are archived for a period of one year.,Samples are archived for a period of one year.,Samples are archived for a period of one year.,Samples are archived for a period of one year.,Samples are archived for a period of one year.,Samples are archived for a period of one year.,Raw data,Raw data
sheets are kept on file.,sheets are kept on file.,sheets are kept on file.,sheets are kept on file.,sheets are kept on file.,sheets are kept on file.,,,,,,,,,,,,,,,,
-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,-Chesapeake Bay Program Analytical Method Code PH102M,,,,,,,,,
,,,,,,,,,,3,,,,,,,,01/03/11,01/03/11,,
